applicant_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_credit_lines,debt_to_income,previous_defaults,home_ownership,loan_purpose,default
334,61,29600.0,18.2,759,18400.0,24,6,0.13,0,Own,Debt consolidation,0
335,42,104000.0,10.4,742,74100.0,60,6,0.126,0,Mortgage,Education,0
336,60,35200.0,16.2,676,6000.0,24,7,0.188,0,Rent,Debt consolidation,0
337,69,63000.0,19.8,850,51200.0,48,6,0.347,0,Rent,Business,0
338,34,83500.0,5.7,641,37000.0,12,5,0.217,0,Mortgage,Business,0
339,28,59400.0,0.7,541,43100.0,24,6,0.23,0,Rent,Home improvement,1
340,68,51400.0,26.5,557,4800.0,24,3,0.262,0,Rent,Debt consolidation,0
341,51,49300.0,12.5,788,17600.0,24,4,0.451,0,Rent,Debt consolidation,1
342,33,47700.0,7.8,664,3000.0,60,3,0.331,0,Own,Debt consolidation,0
343,50,36700.0,11.8,683,24200.0,24,4,0.1,0,Mortgage,Car,0
344,45,39200.0,9.7,627,4600.0,24,3,0.361,0,Mortgage,Debt consolidation,0
345,65,102700.0,17.4,634,34700.0,48,0,0.316,0,Mortgage,Home improvement,0
346,31,46400.0,0.6,607,33200.0,60,3,0.427,0,Mortgage,Education,1
347,70,33100.0,20.3,708,22700.0,36,4,0.215,0,Rent,Business,0
348,67,37900.0,18.4,662,22500.0,48,5,0.15,1,Mortgage,Medical,0
349,27,85000.0,7.1,705,54400.0,12,3,0.335,0,Rent,Home improvement,0
350,26,68700.0,0.0,697,41500.0,60,7,0.222,0,Rent,Education,0
351,46,,9.5,636,38600.0,48,8,0.223,0,Mortgage,Car,1
352,20,43100.0,0.0,553,15000.0,60,2,0.285,0,Rent,Debt consolidation,1
353,33,65300.0,10.3,546,4800.0,36,2,0.502,0,Mortgage,Home improvement,1
354,41,35500.0,6.6,850,15100.0,60,12,0.366,0,Mortgage,Debt consolidation,0
355,69,43100.0,22.1,788,3800.0,36,4,0.457,0,Rent,Debt consolidation,0
356,70,79600.0,23.7,777,35700.0,48,3,0.229,1,Rent,Debt consolidation,0
357,26,75900.0,2.8,616,33700.0,48,4,0.331,0,Own,Debt consolidation,0
358,65,30000.0,14.7,671,6100.0,24,1,0.139,0,Mortgage,Education,0
359,22,32000.0,0.0,605,22900.0,60,0,0.301,0,Mortgage,Medical,1
360,57,51800.0,18.2,565,33600.0,48,1,0.089,0,Rent,Car,0
361,62,116200.0,13.8,623,61100.0,60,3,0.279,0,Mortgage,Car,0
362,65,18800.0,20.0,776,15700.0,36,7,0.037,0,Rent,Car,0
363,29,56300.0,4.7,737,16600.0,60,8,0.05,0,Rent,Education,0
364,65,24600.0,19.9,592,6700.0,36,5,0.224,0,Rent,Home improvement,0
365,24,35700.0,3.8,645,7400.0,60,3,0.146,0,Rent,Education,0
366,45,40900.0,8.0,730,21000.0,12,4,0.283,0,Own,Car,0
367,42,39700.0,6.7,624,8900.0,36,2,0.329,1,Mortgage,Education,0
368,34,37500.0,8.5,676,29600.0,24,3,0.124,0,Rent,Business,0
369,19,49200.0,0.0,702,15200.0,48,8,0.246,1,Mortgage,Debt consolidation,0
370,58,37500.0,7.7,701,17500.0,36,6,0.218,0,Rent,Car,0
371,35,23600.0,,690,11800.0,60,3,0.406,1,Rent,Education,1
372,53,72400.0,10.9,618,22600.0,60,2,0.446,0,Rent,Business,0
373,39,71400.0,9.8,626,48400.0,36,4,0.189,0,Rent,Medical,0
374,37,74700.0,11.8,579,47700.0,60,4,0.462,2,Rent,Debt consolidation,1
375,64,22700.0,18.5,545,15800.0,48,4,0.25,0,Own,Debt consolidation,0
376,23,56900.0,5.0,661,32200.0,36,2,0.159,0,Mortgage,Car,0
377,57,68700.0,16.1,735,30300.0,36,4,0.106,0,Own,Debt consolidation,0
378,57,29300.0,20.4,560,12600.0,24,5,0.235,0,Rent,Debt consolidation,0
379,38,49200.0,4.8,692,32400.0,12,6,0.252,0,Rent,Car,0
380,31,46300.0,5.2,733,17200.0,36,4,0.599,0,Mortgage,Home improvement,0
381,18,123100.0,0.0,523,51900.0,36,3,0.464,0,Mortgage,Car,1
382,67,128300.0,19.0,648,24300.0,36,4,0.382,0,Mortgage,Car,0
383,68,21300.0,23.5,802,13400.0,60,6,0.375,0,Mortgage,Debt consolidation,0
384,30,170600.0,3.5,714,19700.0,12,5,0.367,0,Rent,Debt consolidation,0
385,19,31000.0,1.0,520,27600.0,60,0,0.085,0,Mortgage,Debt consolidation,1
386,24,80000.0,,723,13800.0,60,4,0.312,0,Mortgage,Debt consolidation,0
387,21,79600.0,2.0,610,29900.0,48,5,0.347,0,Mortgage,Debt consolidation,0
388,62,29800.0,19.3,725,7500.0,36,3,0.422,0,Mortgage,Car,0
389,65,62700.0,22.4,615,18600.0,24,6,0.223,1,Rent,Car,0
390,26,46500.0,0.0,666,15100.0,60,1,0.082,0,Rent,Home improvement,0
391,57,64700.0,11.7,627,42700.0,48,2,0.447,0,Own,Home improvement,0
392,27,55000.0,7.4,670,11000.0,60,6,0.232,0,Mortgage,Home improvement,0
393,37,89200.0,8.4,625,24500.0,24,0,0.015,0,Mortgage,Medical,0
394,49,50900.0,11.7,652,6900.0,36,6,0.194,0,Rent,Debt consolidation,0
395,56,45100.0,15.2,576,15000.0,36,8,0.365,0,Rent,Debt consolidation,0
396,64,84800.0,11.2,709,72100.0,36,3,0.558,0,Rent,Debt consolidation,0
397,20,65500.0,0.2,684,24400.0,48,0,0.331,0,Rent,Education,0
398,28,70700.0,1.7,541,50200.0,24,2,0.31,0,Mortgage,Business,0
399,32,35200.0,8.4,749,15600.0,24,4,0.327,0,Rent,Car,0
400,34,29100.0,9.4,656,12600.0,12,7,0.213,0,Rent,Debt consolidation,0
401,70,36900.0,22.5,683,27700.0,24,5,0.296,0,Rent,Home improvement,0
402,59,35900.0,17.6,731,2600.0,24,1,0.22,0,Rent,Home improvement,0
403,34,72600.0,1.9,696,57000.0,12,3,0.389,1,Mortgage,Debt consolidation,0
404,69,79900.0,22.2,763,36900.0,36,3,0.086,1,Rent,Medical,0
405,44,45400.0,12.3,647,15800.0,48,5,0.315,0,Own,Home improvement,0
406,44,100300.0,14.1,753,82300.0,48,4,0.32,0,Rent,Business,0
407,40,,15.2,680,32900.0,36,3,0.208,1,Own,Education,1
408,25,55400.0,0.0,711,48800.0,12,2,0.163,0,Rent,Home improvement,0
409,67,32500.0,18.4,702,27500.0,48,5,0.564,0,Own,Debt consolidation,1
410,18,107800.0,0.0,769,29900.0,36,2,0.282,1,Mortgage,Car,0
411,27,47500.0,4.1,728,16100.0,24,5,0.185,0,Own,Debt consolidation,0
412,30,52200.0,4.8,635,38600.0,36,0,0.025,0,Own,Education,0
413,32,41400.0,4.9,619,9000.0,60,0,0.406,0,Mortgage,Car,0
414,24,31400.0,5.5,666,21100.0,36,3,0.288,0,Rent,Debt consolidation,0
415,18,23500.0,0.0,609,3800.0,60,5,0.315,0,Rent,Education,0
416,53,67300.0,10.9,586,15100.0,24,3,0.121,0,Rent,Business,0
417,69,33100.0,17.3,500,15700.0,24,2,0.456,0,Rent,Debt consolidation,0
418,24,226300.0,1.3,546,154800.0,24,4,0.362,0,Rent,Debt consolidation,1
419,33,28500.0,2.3,829,19300.0,48,3,0.44,1,Rent,Debt consolidation,0
420,44,26100.0,10.3,617,14800.0,36,2,0.059,0,Rent,Debt consolidation,0
421,67,63300.0,19.1,822,17800.0,36,1,0.109,0,Mortgage,Debt consolidation,0
422,54,105300.0,12.0,702,42400.0,60,3,0.036,0,Mortgage,Business,0
423,58,50600.0,18.6,666,13100.0,36,2,0.275,0,Own,Debt consolidation,0
424,48,65300.0,11.8,550,18600.0,24,6,0.274,0,Rent,Medical,1
425,40,19500.0,12.0,670,6300.0,48,6,0.189,0,Own,Home improvement,0
426,28,34900.0,3.4,821,19500.0,24,3,0.461,0,Rent,Education,0
427,63,28700.0,17.9,795,6500.0,36,3,0.454,0,Rent,Home improvement,0
428,60,19000.0,15.1,692,1600.0,60,5,0.348,0,Rent,Business,0
429,19,52000.0,0.4,578,33200.0,36,2,0.124,0,Rent,Medical,1
430,55,16000.0,16.9,593,1100.0,36,4,0.516,0,Rent,Debt consolidation,0
431,22,25300.0,0.4,602,22100.0,36,5,0.105,2,Own,Car,0
432,57,37500.0,17.2,772,13000.0,24,5,0.14,0,Mortgage,Education,0
433,61,32300.0,14.8,801,1800.0,36,1,0.284,0,Mortgage,Business,0
434,24,59800.0,4.7,686,48000.0,36,5,0.109,0,Rent,Education,0
435,40,57100.0,7.1,646,32000.0,24,3,0.378,0,Mortgage,Debt consolidation,0
436,24,76600.0,5.0,794,57100.0,12,7,0.304,0,Mortgage,Home improvement,0
437,48,71400.0,12.2,592,30000.0,36,4,0.221,0,Own,Debt consolidation,0
438,67,86700.0,24.2,674,30400.0,36,5,0.278,0,Rent,Education,0
439,22,49000.0,0.0,707,29700.0,36,3,0.354,0,Rent,Car,0
440,39,57100.0,4.0,601,22600.0,60,0,0.336,0,Rent,Education,0
441,69,63300.0,18.6,619,33100.0,24,1,0.327,0,Mortgage,Debt consolidation,0
442,33,52600.0,1.8,613,15100.0,24,3,0.225,0,Mortgage,Education,0
443,25,40200.0,0.0,783,13400.0,60,4,0.125,0,Mortgage,Home improvement,0
444,43,41500.0,11.9,823,5000.0,24,3,0.342,0,Mortgage,Car,0
445,44,32600.0,10.4,679,23300.0,60,2,0.145,1,Rent,Home improvement,0
446,53,60500.0,12.6,649,21000.0,48,4,0.346,0,Rent,Medical,0
447,34,46800.0,5.2,622,41100.0,36,4,0.235,1,Mortgage,Education,0
448,68,35200.0,,670,9500.0,24,7,0.06,1,Rent,Debt consolidation,0
449,45,35200.0,15.8,626,16000.0,36,7,0.055,0,Rent,Business,0
450,33,26800.0,3.8,662,8300.0,60,0,0.214,0,Rent,Debt consolidation,0
451,68,80000.0,,703,51200.0,12,2,0.03,0,Rent,Medical,0
452,67,51000.0,22.0,638,37600.0,48,9,0.246,0,Mortgage,Car,0
453,44,31800.0,9.8,655,14800.0,60,5,0.125,0,Mortgage,Education,0
454,19,73400.0,1.0,655,26600.0,48,5,0.355,0,Mortgage,Debt consolidation,0
455,49,37000.0,10.8,645,25300.0,12,9,0.441,2,Rent,Debt consolidation,1
456,47,24300.0,14.1,635,5200.0,48,1,0.293,0,Rent,Business,0
457,25,81700.0,6.0,731,45700.0,48,3,0.346,0,Rent,Debt consolidation,0
458,51,37500.0,11.6,528,25300.0,12,3,0.125,0,Rent,Education,1
459,62,40000.0,15.4,796,11200.0,60,1,0.537,0,Mortgage,Car,0
460,23,50000.0,4.2,681,30400.0,24,3,0.064,0,Rent,Medical,0
461,56,86800.0,16.9,719,58600.0,60,2,0.439,0,Rent,Debt consolidation,1
462,25,49500.0,0.0,728,7400.0,12,4,0.301,0,Rent,Business,0
463,57,26900.0,12.2,613,8800.0,24,3,0.41,0,Mortgage,Debt consolidation,0
464,40,64300.0,1.2,597,25400.0,48,3,0.196,1,Rent,Home improvement,1
465,18,38500.0,0.0,587,27300.0,24,3,0.134,1,Rent,Home improvement,0
466,69,126000.0,19.6,650,67100.0,24,6,0.444,0,Rent,Education,0
467,26,49000.0,2.7,726,21200.0,12,5,0.109,0,Mortgage,Business,0
468,49,16000.0,7.3,623,5100.0,60,5,0.347,0,Rent,Car,0
469,27,58600.0,0.3,719,3100.0,12,6,0.25,0,Rent,Debt consolidation,1
470,67,129600.0,18.2,481,8700.0,36,4,0.232,1,Mortgage,Business,1
471,57,107800.0,13.6,639,27400.0,36,5,0.221,2,Own,Debt consolidation,0
472,60,122500.0,,763,18300.0,36,7,0.093,0,Mortgage,Home improvement,0
473,40,29400.0,10.6,656,4500.0,36,3,0.482,0,Rent,Medical,0
474,42,,16.4,604,43500.0,24,4,0.449,0,Mortgage,Debt consolidation,0
475,51,34200.0,13.1,617,19300.0,60,0,0.21,0,Rent,Debt consolidation,0
476,59,54800.0,19.7,428,4800.0,48,5,0.382,0,Mortgage,Home improvement,0
477,62,25900.0,15.1,589,14400.0,60,4,0.081,0,Mortgage,Home improvement,0
478,18,35500.0,0.0,755,6200.0,48,4,0.122,0,Mortgage,Home improvement,0
479,53,35000.0,12.9,623,13000.0,60,6,0.636,0,Rent,Education,0
480,23,76800.0,0.0,633,68400.0,60,4,0.223,0,Rent,Business,0
481,33,73200.0,6.0,483,36100.0,36,3,0.391,0,Rent,Business,1
482,61,,14.9,540,4500.0,60,4,0.197,0,Rent,Business,0
483,31,25000.0,0.0,765,8600.0,12,4,0.141,0,Mortgage,Education,0
484,60,41900.0,22.0,719,26000.0,24,1,0.367,0,Rent,Home improvement,1
485,42,33800.0,8.0,566,8100.0,36,2,0.064,0,Mortgage,Debt consolidation,0
486,30,75700.0,0.0,620,65800.0,36,0,0.555,0,Mortgage,Car,1
487,35,88400.0,9.5,668,36400.0,36,5,0.462,1,Mortgage,Business,0
488,46,83100.0,9.0,574,5600.0,36,5,0.337,0,Mortgage,Debt consolidation,0
489,58,33600.0,19.3,510,17100.0,36,3,0.305,0,Rent,Business,1
490,50,12500.0,10.6,657,7800.0,60,3,0.086,0,Mortgage,Education,0
491,67,20300.0,18.0,716,8900.0,36,4,0.145,0,Mortgage,Home improvement,0
492,63,99800.0,19.0,717,83700.0,36,5,0.135,0,Mortgage,Business,1
493,57,40100.0,17.4,740,32700.0,48,2,0.193,1,Mortgage,Debt consolidation,0
494,49,33700.0,14.7,546,5700.0,36,3,0.168,0,Rent,Car,1
495,33,111400.0,5.7,675,13100.0,60,3,0.358,0,Mortgage,Home improvement,0
496,39,92300.0,10.0,649,29100.0,36,10,0.296,0,Rent,Education,0
497,24,49600.0,4.6,663,28100.0,12,6,0.097,0,Rent,Debt consolidation,0
498,37,42300.0,8.2,653,23700.0,60,3,0.239,0,Rent,Car,0
499,67,45900.0,19.2,617,12900.0,12,3,0.352,0,Mortgage,Business,0
500,40,54900.0,4.5,429,47100.0,48,3,0.391,0,Rent,Debt consolidation,0
501,24,109100.0,4.2,763,34000.0,36,8,0.277,1,Mortgage,Home improvement,0
502,52,60600.0,13.7,696,44500.0,36,3,0.034,0,Mortgage,Debt consolidation,0
503,69,70500.0,19.2,551,53400.0,60,3,0.277,0,Mortgage,Education,0
504,63,88000.0,21.8,708,11800.0,36,10,0.417,0,Own,Home improvement,0
505,32,27300.0,1.3,634,6800.0,24,2,0.402,0,Rent,Medical,0
506,42,71500.0,14.5,636,16700.0,48,3,0.092,0,Own,Education,0
507,46,42300.0,11.1,609,35200.0,12,1,0.119,0,Rent,Home improvement,0
508,31,13900.0,6.2,713,4800.0,24,6,0.662,0,Rent,Debt consolidation,1
509,32,16900.0,4.4,606,12900.0,36,3,0.317,0,Mortgage,Car,1
510,30,29500.0,0.0,582,13500.0,36,2,0.247,1,Rent,Home improvement,1
511,70,63900.0,20.4,761,28000.0,36,4,0.165,0,Rent,Debt consolidation,0
512,57,51900.0,16.6,656,42400.0,36,2,0.072,0,Mortgage,Debt consolidation,0
513,62,53800.0,,658,22900.0,36,3,0.174,2,Mortgage,Debt consolidation,0
514,61,130000.0,16.6,725,88800.0,36,5,0.294,0,Rent,Home improvement,0
515,68,26000.0,13.4,617,10700.0,60,4,0.285,0,Rent,Medical,0
516,23,48400.0,0.0,633,6600.0,12,6,0.21,0,Mortgage,Home improvement,0
517,64,57100.0,24.6,694,5400.0,60,7,0.246,0,Mortgage,Education,0
518,21,33900.0,0.0,547,7700.0,36,5,0.204,0,Mortgage,Medical,0
519,43,49700.0,,688,33000.0,36,2,0.166,0,Own,Education,0
520,49,22000.0,9.6,610,8100.0,48,3,0.254,1,Own,Business,0
521,36,99200.0,6.7,738,43300.0,36,5,0.027,0,Rent,Education,0
522,25,34900.0,4.7,714,4800.0,36,4,0.171,0,Rent,Home improvement,0
523,28,135400.0,1.5,703,78500.0,60,2,0.162,0,Mortgage,Education,0
524,61,48200.0,22.0,541,35300.0,60,4,0.196,0,Rent,Car,1
525,34,82000.0,6.6,662,47600.0,36,5,0.427,0,Rent,Debt consolidation,1
526,34,47700.0,7.8,576,42300.0,48,7,0.281,0,Rent,Car,1
527,66,48300.0,,667,3100.0,36,5,0.434,0,Mortgage,Business,0
528,25,36600.0,4.8,485,2300.0,48,2,0.397,0,Rent,Car,0
529,66,52000.0,23.9,547,24700.0,24,4,0.069,0,Rent,Debt consolidation,0
530,66,,18.8,765,15900.0,12,7,0.222,0,Rent,Home improvement,0
531,49,33100.0,17.6,700,21000.0,36,5,0.183,0,Mortgage,Debt consolidation,0
532,26,46000.0,1.4,642,33300.0,24,10,0.511,0,Rent,Debt consolidation,1
533,26,36100.0,5.5,597,4900.0,48,2,0.171,0,Mortgage,Education,0
534,33,154800.0,7.5,583,128400.0,24,8,0.317,0,Mortgage,Debt consolidation,0
535,48,46900.0,8.8,686,3500.0,12,7,0.376,0,Rent,Business,0
536,26,106200.0,3.8,643,67500.0,48,0,0.214,1,Rent,Education,0
537,42,44500.0,9.6,794,16800.0,36,2,0.466,0,Mortgage,Car,0
538,24,55800.0,0.0,655,34400.0,60,5,0.246,1,Mortgage,Car,0
539,46,25300.0,12.3,675,3400.0,24,6,0.133,0,Rent,Debt consolidation,0
540,19,39200.0,0.8,559,33200.0,24,4,0.218,0,Mortgage,Car,1
541,55,54500.0,14.6,641,46200.0,12,4,0.286,0,Rent,Debt consolidation,0
542,20,108300.0,0.6,684,53200.0,36,5,0.196,0,Rent,Business,0
543,28,54800.0,3.7,640,26500.0,24,4,0.286,0,Own,Education,0
544,27,97900.0,2.5,631,57700.0,48,1,0.318,0,Mortgage,Home improvement,0
545,62,67500.0,18.0,696,36700.0,12,4,0.188,0,Mortgage,Medical,0
546,20,110600.0,0.0,791,56600.0,60,7,0.131,1,Rent,Home improvement,0
547,40,47600.0,16.8,682,26200.0,36,1,0.498,0,Own,Education,0
548,49,162000.0,8.2,762,126300.0,48,4,0.169,0,Rent,Business,0
549,45,38500.0,9.0,720,21900.0,24,4,0.238,0,Rent,Debt consolidation,0
550,54,33400.0,12.9,757,7200.0,12,5,0.154,0,Rent,Debt consolidation,0
551,60,,22.9,621,22200.0,36,7,0.329,0,Mortgage,Business,0
552,38,157200.0,4.0,653,36700.0,36,2,0.143,0,Own,Debt consolidation,0
553,61,73800.0,18.5,654,14100.0,36,3,0.442,0,Own,Debt consolidation,0
554,34,41500.0,7.1,714,37200.0,36,2,0.173,0,Rent,Debt consolidation,0
555,70,91500.0,21.8,733,21200.0,24,8,0.136,0,Mortgage,Business,0
556,44,69100.0,14.1,680,9300.0,60,5,0.449,0,Mortgage,Home improvement,0
557,57,131000.0,19.2,740,69100.0,24,6,0.187,0,Rent,Business,0
558,64,22600.0,17.0,625,17000.0,24,1,0.486,1,Mortgage,Education,1
559,60,42900.0,17.4,741,4400.0,36,4,0.342,0,Own,Education,0
560,63,38900.0,,751,18200.0,36,6,0.43,0,Rent,Car,0
561,46,18300.0,11.5,724,2000.0,36,4,0.337,0,Rent,Education,0
562,20,83300.0,0.0,681,34500.0,36,4,0.478,1,Rent,Debt consolidation,0
563,44,42800.0,9.8,727,14700.0,36,2,0.392,0,Mortgage,Car,0
564,27,71000.0,0.0,598,11800.0,48,4,0.626,0,Own,Home improvement,0
565,65,159500.0,20.0,686,134200.0,24,3,0.084,0,Mortgage,Education,0
566,30,41100.0,0.0,694,24200.0,12,3,0.493,0,Rent,Home improvement,0
567,30,39700.0,5.2,564,30400.0,48,3,0.276,0,Mortgage,Business,0
568,31,52000.0,1.5,708,42600.0,24,3,0.128,0,Rent,Education,0
569,52,80300.0,11.1,570,67500.0,36,3,0.241,0,Mortgage,Home improvement,0
570,48,36900.0,15.5,636,25300.0,36,3,0.133,0,Mortgage,Business,0
571,68,35800.0,21.8,673,11100.0,48,5,0.394,0,Rent,Education,0
572,40,83200.0,12.2,612,62800.0,24,3,0.236,1,Rent,Debt consolidation,1
573,32,59200.0,10.3,677,29100.0,60,3,0.272,0,Rent,Business,0
574,20,17600.0,0.0,675,4900.0,36,3,0.13,1,Mortgage,Debt consolidation,0
575,18,26600.0,0.0,604,10100.0,60,2,0.143,0,Rent,Car,0
576,37,103800.0,3.2,715,31800.0,24,3,0.161,0,Mortgage,Business,0
577,67,59900.0,21.8,609,26700.0,48,5,0.083,0,Mortgage,Home improvement,0
578,45,33500.0,9.3,850,23900.0,36,1,0.103,0,Mortgage,Debt consolidation,0
579,65,45000.0,16.0,661,20800.0,60,4,0.177,0,Mortgage,Home improvement,0
580,23,49300.0,3.8,576,13700.0,36,2,0.166,0,Mortgage,Business,0
581,22,70800.0,4.0,591,8800.0,60,4,0.167,0,Mortgage,Car,0
582,62,24900.0,20.3,762,19400.0,48,3,0.594,0,Own,Business,0
583,23,32200.0,2.6,637,13000.0,36,4,0.546,1,Rent,Medical,1
584,20,56200.0,1.2,561,23900.0,24,1,0.301,0,Rent,Debt consolidation,0
585,39,46600.0,10.0,738,32600.0,24,5,0.215,0,Rent,Debt consolidation,0
586,67,65200.0,20.5,637,50400.0,60,7,0.184,0,Mortgage,Medical,0
587,54,26500.0,16.0,722,12800.0,60,8,0.395,0,Mortgage,Home improvement,0
588,23,58600.0,2.6,745,34400.0,24,9,0.05,0,Mortgage,Car,0
589,62,84600.0,20.1,692,21400.0,24,11,0.183,0,Mortgage,Debt consolidation,0
590,62,62500.0,12.7,850,52800.0,24,3,0.513,0,Mortgage,Business,0
591,60,52600.0,16.4,532,28000.0,24,6,0.247,0,Rent,Education,0
592,65,46700.0,14.6,605,30900.0,24,5,0.242,0,Rent,Medical,0
593,30,32300.0,5.6,650,4800.0,60,3,0.077,0,Own,Debt consolidation,0
594,69,47300.0,25.3,850,28000.0,12,1,0.139,1,Rent,Debt consolidation,0
595,34,92000.0,5.0,814,33500.0,60,6,0.289,0,Rent,Education,0
596,60,46200.0,17.2,773,20000.0,60,5,0.255,0,Mortgage,Business,0
597,48,31400.0,,606,19800.0,24,4,0.268,0,Mortgage,Debt consolidation,0
598,59,38300.0,10.2,616,27800.0,36,4,0.465,0,Mortgage,Car,0
599,51,54200.0,11.6,604,18800.0,36,6,0.371,0,Mortgage,Medical,0
600,52,40700.0,14.7,607,32200.0,24,4,0.392,0,Own,Debt consolidation,0
601,50,62500.0,4.1,789,14800.0,48,4,0.143,1,Mortgage,Medical,0
602,59,63700.0,13.5,650,33700.0,36,5,0.271,0,Own,Car,0
603,57,76500.0,18.9,661,13700.0,24,3,0.379,0,Own,Debt consolidation,0
604,25,99900.0,5.8,732,29600.0,60,7,0.325,0,Rent,Car,1
605,61,80700.0,18.3,537,65500.0,36,2,0.439,0,Mortgage,Education,1
606,46,30700.0,13.8,674,1800.0,24,4,0.365,0,Own,Medical,0
607,35,31200.0,7.4,582,25800.0,60,7,0.228,0,Rent,Business,0
608,45,47200.0,12.5,646,15500.0,24,8,0.31,0,Rent,Debt consolidation,0
609,69,39100.0,19.5,623,25100.0,12,6,0.328,0,Rent,Business,0
610,63,27700.0,18.3,619,3500.0,24,3,0.243,0,Mortgage,Business,1
611,62,39300.0,15.7,688,23400.0,36,3,0.169,0,Mortgage,Business,0
612,42,,13.4,688,31900.0,36,8,0.084,0,Rent,Medical,0
613,59,35000.0,21.0,652,18300.0,48,5,0.285,0,Mortgage,Business,0
614,38,41900.0,12.1,700,15000.0,36,5,0.078,0,Mortgage,Home improvement,0
615,54,88400.0,,601,64000.0,36,2,0.69,1,Rent,Home improvement,1
616,51,54200.0,10.3,725,35500.0,12,6,0.169,0,Rent,Car,0
617,31,168700.0,9.0,654,25300.0,36,2,0.493,0,Rent,Medical,0
618,32,53400.0,7.2,631,32900.0,60,2,0.293,2,Rent,Medical,1
619,21,42400.0,2.2,606,26100.0,48,2,0.118,0,Mortgage,Debt consolidation,0
620,25,49100.0,0.9,651,33800.0,48,5,0.36,1,Own,Home improvement,0
621,40,,10.1,820,17800.0,36,3,0.193,0,Mortgage,Home improvement,0
622,43,60900.0,6.7,665,23800.0,36,7,0.107,0,Rent,Car,0
623,26,138500.0,5.1,578,119900.0,60,8,0.157,0,Mortgage,Home improvement,0
624,40,32100.0,12.9,744,17300.0,60,2,0.195,0,Rent,Car,0
625,50,75300.0,17.7,632,36300.0,48,3,0.131,0,Rent,Medical,0
626,30,54400.0,6.9,693,48400.0,36,7,0.271,1,Rent,Car,1
627,35,22300.0,2.7,622,5500.0,12,1,0.228,0,Mortgage,Debt consolidation,1
628,37,72100.0,8.2,772,28000.0,24,6,0.016,0,Rent,Car,0
629,44,92400.0,16.8,623,64300.0,12,2,0.039,0,Rent,Home improvement,0
630,37,31900.0,5.0,782,20900.0,36,2,0.234,0,Rent,Debt consolidation,0
631,57,48800.0,15.4,586,42500.0,12,3,0.027,0,Mortgage,Business,0
632,35,20700.0,11.0,647,12500.0,36,3,0.552,0,Rent,Car,0
633,40,26100.0,10.7,782,8300.0,36,5,0.234,0,Rent,Business,0
634,38,82800.0,15.4,683,32100.0,36,6,0.108,0,Mortgage,Business,0
635,27,38800.0,1.4,850,4900.0,36,4,0.258,0,Rent,Car,0
636,54,28200.0,11.4,648,23600.0,24,4,0.031,0,Mortgage,Car,0
637,30,55000.0,8.5,691,8800.0,36,5,0.097,0,Own,Medical,0
638,33,37800.0,2.4,822,19400.0,60,4,0.379,0,Mortgage,Medical,0
639,60,38700.0,16.2,549,15100.0,36,5,0.05,0,Mortgage,Home improvement,0
640,68,70900.0,19.8,539,11600.0,60,7,0.119,0,Own,Education,0
641,53,27400.0,17.1,606,8200.0,36,4,0.427,1,Rent,Education,0
642,66,31200.0,21.0,735,18400.0,36,3,0.512,0,Own,Education,0
643,63,,19.4,541,4100.0,36,1,0.211,0,Rent,Medical,0
644,43,79600.0,8.8,718,69300.0,48,6,0.197,0,Rent,Car,0
645,58,91000.0,19.6,712,74900.0,60,1,0.275,0,Mortgage,Debt consolidation,0
646,35,35200.0,17.0,831,4300.0,36,3,0.25,0,Own,Medical,0
647,42,78300.0,11.7,754,61700.0,48,5,0.326,0,Rent,Business,0
648,46,33100.0,11.5,699,10900.0,60,2,0.311,0,Rent,Business,0
649,68,122200.0,16.1,779,13100.0,48,4,0.429,0,Rent,Education,0
650,62,27800.0,15.7,713,8600.0,12,3,0.345,0,Rent,Business,0
651,43,95200.0,9.4,633,70200.0,12,1,0.173,0,Own,Business,0
652,52,35300.0,12.0,578,21700.0,60,4,0.123,0,Mortgage,Business,0
653,28,134100.0,4.0,624,33900.0,48,3,0.21,0,Mortgage,Car,0
654,60,65900.0,22.1,667,43600.0,60,0,0.386,0,Rent,Debt consolidation,1
655,47,29500.0,15.3,684,19200.0,24,1,0.135,0,Own,Debt consolidation,0
656,46,37800.0,10.7,499,25800.0,48,2,0.22,0,Rent,Business,0
657,58,72400.0,12.4,652,36900.0,60,3,0.117,0,Rent,Home improvement,0
658,51,83000.0,17.2,672,61900.0,60,2,0.212,0,Rent,Home improvement,0
659,21,47300.0,1.1,714,28200.0,48,5,0.118,0,Mortgage,Home improvement,0
660,33,50100.0,0.8,800,7800.0,24,0,0.122,0,Own,Medical,0
661,27,71600.0,5.7,685,52900.0,48,4,0.282,1,Mortgage,Debt consolidation,0
662,56,52400.0,18.3,597,17000.0,36,8,0.09,0,Rent,Home improvement,0
663,19,25700.0,0.0,525,16700.0,36,2,0.466,0,Mortgage,Business,0
664,28,32600.0,1.5,725,20300.0,24,7,0.091,0,Mortgage,Home improvement,0
665,49,55100.0,12.1,600,18500.0,60,4,0.463,0,Rent,Debt consolidation,0
666,54,90000.0,16.6,739,16900.0,24,3,0.276,0,Rent,Car,0
667,44,110000.0,8.9,782,70500.0,36,1,0.285,0,Rent,Home improvement,0
668,63,72400.0,15.5,546,55900.0,36,1,0.288,0,Mortgage,Car,1
669,66,56600.0,21.4,714,43200.0,60,10,0.146,0,Own,Car,0
